Fréquence (Hz)	Niveau (dB)
234,619141	-87,626953
234,863281	-84,509628
235,107422	-80,843758
235,351563	-79,949585
235,595703	-82,426727
235,839844	-80,712975
236,083984	-77,265656
236,328125	-72,967049
236,572266	-73,468788
236,816406	-74,088257
237,060547	-78,203323
237,304688	-80,338631
237,548828	-81,591927
237,792969	-78,675278
238,037109	-76,591324
238,281250	-79,516479
238,525391	-84,111755
238,769531	-79,962288
239,013672	-78,442879
239,257813	-74,049049
239,501953	-77,112549
239,746094	-81,863113
239,990234	-76,470917
240,234375	-77,487473
240,478516	-75,550209
240,722656	-73,446930
240,966797	-75,256287
241,210938	-78,274353
241,455078	-78,463135
241,699219	-78,394958
241,943359	-77,256508
242,187500	-76,631699
242,431641	-76,749870
242,675781	-76,426155
242,919922	-78,120605
243,164063	-79,060188
243,408203	-77,924011
243,652344	-76,220627
243,896484	-81,088997
244,140625	-85,635696
244,384766	-80,352562
244,628906	-84,902504
244,873047	-77,747406
245,117188	-76,096611
245,361328	-76,618469
245,605469	-79,306007
245,849609	-81,369370
246,093750	-82,274887
246,337891	-79,340088
246,582031	-81,555382
246,826172	-80,078865
247,070313	-84,164619
247,314453	-77,774765
247,558594	-77,208397
247,802734	-79,654572
248,046875	-78,043465
248,291016	-74,469971
248,535156	-73,823059
248,779297	-75,734093
249,023438	-80,949646
249,267578	-77,195381
249,511719	-86,991287
249,755859	-86,990616
250,000000	-81,322540
250,244141	-76,035889
250,488281	-76,050888
250,732422	-82,542099
250,976563	-82,799454
251,220703	-81,925888
251,464844	-84,086395
251,708984	-82,785721
251,953125	-86,474487
252,197266	-91,244019
252,441406	-85,577751
252,685547	-85,975449
252,929688	-78,899330
253,173828	-78,297775
253,417969	-79,472168
253,662109	-74,487167
253,906250	-77,539268
254,150391	-76,641747
254,394531	-76,040634
254,638672	-85,868233
254,882813	-78,599129
255,126953	-73,620552
255,371094	-74,797905
255,615234	-81,073395
255,859375	-84,076279
256,103516	-79,578651
256,347656	-79,961632
256,591797	-78,643738
256,835938	-79,558640
257,080078	-81,238647
257,324219	-80,022522
257,568359	-81,193451
257,812500	-81,002106
258,056641	-79,954475
258,300781	-83,355736
258,544922	-82,959694
258,789063	-76,923500
259,033203	-79,273094
259,277344	-87,032166
259,521484	-78,621735
259,765625	-75,459991
260,009766	-80,048225
260,253906	-87,972672
260,498047	-80,941956
260,742188	-84,330635
260,986328	-83,587051
261,230469	-81,236061
261,474609	-80,237976
261,718750	-82,937050
261,962891	-79,528221
262,207031	-77,528030
262,451172	-81,893478
262,695313	-76,928047
262,939453	-78,902283
263,183594	-82,166832
263,427734	-78,880920
263,671875	-78,982101
263,916016	-77,547218
264,160156	-78,343781
264,404297	-77,646889
264,648438	-80,468582
264,892578	-81,480209
265,136719	-77,633202
265,380859	-77,630074
265,625000	-82,329529
265,869141	-86,645264
266,113281	-79,791283
266,357422	-78,476601
266,601563	-82,013763
266,845703	-85,823448
267,089844	-82,403473
267,333984	-87,798073
267,578125	-79,163643
267,822266	-73,889954
268,066406	-76,227814
268,310547	-79,367691
268,554688	-84,226891
268,798828	-82,073456
269,042969	-83,000534
269,287109	-82,483147
269,531250	-82,607323
269,775391	-78,064087
270,019531	-76,641762
270,263672	-76,998138
270,507813	-80,005661
270,751953	-84,228333
270,996094	-79,719948
271,240234	-82,008881
271,484375	-86,315437
271,728516	-84,031357
271,972656	-87,394173
272,216797	-82,895691
272,460938	-83,701897
272,705078	-83,657051
272,949219	-81,599960
273,193359	-80,792236
273,437500	-77,789787
273,681641	-81,187538
273,925781	-88,129532
274,169922	-90,412491
274,414063	-85,446808
274,658203	-89,414841
274,902344	-87,271538
275,146484	-82,476982
275,390625	-82,016479
275,634766	-85,214912
275,878906	-96,312073
276,123047	-87,995125
276,367188	-82,249458
276,611328	-77,502632
276,855469	-76,508247
277,099609	-81,149529
277,343750	-88,629967
277,587891	-84,285522
277,832031	-81,027588
278,076172	-78,485092
278,320313	-78,292305
278,564453	-79,568604
278,808594	-81,839775
279,052734	-80,978569
279,296875	-82,828911
279,541016	-79,208832
279,785156	-76,298996
280,029297	-77,374580
280,273438	-82,307610
280,517578	-88,161880
280,761719	-82,897514
281,005859	-82,992332
281,250000	-87,042557
281,494141	-82,900032
281,738281	-77,876823
281,982422	-76,712914
282,226563	-77,800438
282,470703	-83,049377
282,714844	-86,910553
282,958984	-82,312988
283,203125	-84,728058
283,447266	-77,913361
283,691406	-77,111305
283,935547	-79,297874
284,179688	-77,694168
284,423828	-80,682884
284,667969	-83,541801
284,912109	-81,079903
285,156250	-79,593193
285,400391	-81,305885
285,644531	-89,310883
285,888672	-85,017715
286,132813	-84,771866
286,376953	-94,994087
286,621094	-80,580811
286,865234	-79,609650
287,109375	-84,179688
287,353516	-81,891220
287,597656	-80,296097
287,841797	-86,159706
288,085938	-85,459633
288,330078	-82,868500
288,574219	-88,508919
288,818359	-81,598984
289,062500	-78,270729
289,306641	-78,781487
289,550781	-77,776131
289,794922	-78,255669
290,039063	-84,043793
290,283203	-84,320786
290,527344	-77,453728
290,771484	-76,718567
291,015625	-76,786385
291,259766	-79,255890
291,503906	-87,500313
291,748047	-82,448952
291,992188	-77,611313
292,236328	-80,162193
292,480469	-88,887245
292,724609	-79,027016
292,968750	-81,402206
293,212891	-79,015335
293,457031	-75,739822
293,701172	-78,678093
293,945313	-84,199333
294,189453	-78,750801
294,433594	-81,505272
294,677734	-85,413895
294,921875	-81,098686
295,166016	-79,170158
295,410156	-81,914192
295,654297	-79,550812
295,898438	-75,942459
296,142578	-75,937576
296,386719	-76,670868
296,630859	-79,869156
296,875000	-84,025345
297,119141	-80,182266
297,363281	-78,144760
297,607422	-76,539764
297,851563	-76,405846
298,095703	-78,330368
298,339844	-82,712578
298,583984	-77,781731
298,828125	-75,947136
299,072266	-80,590164
299,316406	-78,487923
299,560547	-81,027115
299,804688	-85,649895
300,048828	-83,071548
300,292969	-81,776802
300,537109	-81,848282
300,781250	-83,458138
301,025391	-88,506638
301,269531	-86,421547
301,513672	-80,454819
301,757813	-79,074898
302,001953	-81,619843
302,246094	-86,265060
302,490234	-78,988342
302,734375	-81,181366
302,978516	-79,382645
303,222656	-85,452782
303,466797	-79,896942
303,710938	-76,293259
303,955078	-79,459724
304,199219	-78,554588
304,443359	-77,734505
304,687500	-80,100853
304,931641	-80,136826
305,175781	-78,401978
305,419922	-88,071335
305,664063	-79,898407
305,908203	-81,456421
306,152344	-80,256302
306,396484	-85,636871
306,640625	-87,985985
306,884766	-83,540306
307,128906	-78,818062
307,373047	-77,484879
307,617188	-78,409714
307,861328	-77,180641
308,105469	-79,537354
308,349609	-73,889450
