Fréquence (Hz)	Niveau (dB)
191,650391	-47,460289
191,894531	-45,118568
192,138672	-47,798290
192,382813	-53,723579
192,626953	-47,170811
192,871094	-49,236195
193,115234	-62,619583
193,359375	-51,589424
193,603516	-46,379124
193,847656	-43,462276
194,091797	-44,502121
194,335938	-46,486305
194,580078	-48,898819
194,824219	-47,045391
195,068359	-45,798191
195,312500	-46,377190
195,556641	-46,301796
195,800781	-51,870129
196,044922	-45,314213
196,289063	-43,512619
196,533203	-45,179562
196,777344	-46,349506
197,021484	-46,591393
197,265625	-46,781681
197,509766	-43,438354
197,753906	-48,075291
197,998047	-48,252449
198,242188	-47,399296
198,486328	-43,547855
198,730469	-49,669907
198,974609	-47,282726
199,218750	-46,108910
199,462891	-46,789368
199,707031	-52,924553
199,951172	-52,648602
200,195313	-48,476044
200,439453	-43,583294
200,683594	-44,330719
200,927734	-42,934170
201,171875	-45,024216
201,416016	-48,374481
201,660156	-57,731586
201,904297	-48,131107
202,148438	-54,482876
202,392578	-51,534359
202,636719	-46,837811
202,880859	-50,075508
203,125000	-51,007992
203,369141	-49,960793
203,613281	-51,603779
203,857422	-55,094280
204,101563	-51,526379
204,345703	-58,600483
204,589844	-47,247257
204,833984	-45,224831
205,078125	-44,666576
205,322266	-46,242809
205,566406	-56,411118
205,810547	-55,885941
206,054688	-55,957874
206,298828	-50,782295
206,542969	-51,081951
206,787109	-53,692268
207,031250	-50,187916
207,275391	-48,715408
207,519531	-51,176891
207,763672	-54,510605
208,007813	-47,703537
208,251953	-49,171375
208,496094	-47,980930
208,740234	-45,399536
208,984375	-46,837795
209,228516	-49,994812
209,472656	-52,267696
209,716797	-46,606400
209,960938	-49,480293
210,205078	-53,816559
210,449219	-48,182632
210,693359	-43,260628
210,937500	-43,040195
211,181641	-46,234653
211,425781	-48,976189
211,669922	-50,599499
211,914063	-50,905804
212,158203	-51,876839
212,402344	-56,047768
212,646484	-50,366436
212,890625	-55,400204
213,134766	-50,139008
213,378906	-52,531120
213,623047	-55,121761
213,867188	-49,011292
214,111328	-44,513168
214,355469	-47,265808
214,599609	-44,339333
214,843750	-44,904736
215,087891	-51,639076
215,332031	-51,272804
215,576172	-51,070305
215,820313	-49,268436
216,064453	-51,946022
216,308594	-50,737820
216,552734	-49,718822
216,796875	-48,682907
217,041016	-53,606632
217,285156	-53,296501
217,529297	-46,951637
217,773438	-44,775539
218,017578	-44,739143
218,261719	-46,707619
218,505859	-49,782986
218,750000	-69,049858
218,994141	-46,496994
219,238281	-42,135036
219,482422	-43,742954
219,726563	-48,600540
219,970703	-48,342232
220,214844	-46,299389
220,458984	-49,198360
220,703125	-49,929508
220,947266	-50,269432
221,191406	-49,500259
221,435547	-51,645493
221,679688	-52,768829
221,923828	-48,377560
222,167969	-47,758636
222,412109	-50,608891
222,656250	-50,783150
222,900391	-49,717514
223,144531	-48,290688
223,388672	-56,851036
223,632813	-49,025932
223,876953	-50,410725
224,121094	-52,136009
224,365234	-47,063519
224,609375	-46,399960
224,853516	-51,401428
225,097656	-48,095478
225,341797	-45,283012
225,585938	-47,210632
225,830078	-51,019276
226,074219	-46,376854
226,318359	-45,582600
226,562500	-52,300133
226,806641	-50,275494
227,050781	-51,512562
227,294922	-60,213383
227,539063	-48,196392
227,783203	-48,397919
228,027344	-52,069653
228,271484	-50,733707
228,515625	-50,845619
228,759766	-48,414902
229,003906	-47,627106
229,248047	-49,009193
229,492188	-56,727322
229,736328	-52,991684
229,980469	-54,279095
230,224609	-49,946468
230,468750	-49,098175
230,712891	-52,429695
230,957031	-46,460812
231,201172	-46,732609
231,445313	-46,276955
231,689453	-45,816647
231,933594	-47,492634
232,177734	-47,204079
232,421875	-48,043678
232,666016	-54,780029
232,910156	-51,740120
233,154297	-50,017605
233,398438	-46,330132
233,642578	-51,856785
233,886719	-50,135887
234,130859	-48,310448
234,375000	-47,256416
234,619141	-47,176258
234,863281	-46,723236
235,107422	-47,863842
235,351563	-49,808754
235,595703	-49,844814
235,839844	-48,734634
236,083984	-45,777622
236,328125	-56,630138
236,572266	-47,821369
236,816406	-50,518536
237,060547	-48,120178
237,304688	-44,913784
237,548828	-49,303371
237,792969	-50,086178
238,037109	-47,963493
238,281250	-50,501656
238,525391	-48,371292
238,769531	-42,218666
239,013672	-43,570938
239,257813	-45,801373
239,501953	-46,045425
239,746094	-48,106876
239,990234	-55,790737
240,234375	-49,060497
