Fréquence (Hz)	Niveau (dB)
206,787109	-42,143696
207,031250	-39,261063
207,275391	-39,744850
207,519531	-39,508678
207,763672	-39,200310
208,007813	-42,749855
208,251953	-43,159534
208,496094	-42,910278
208,740234	-44,343834
208,984375	-42,618488
209,228516	-42,253452
209,472656	-41,651764
209,716797	-41,059147
209,960938	-41,161873
210,205078	-45,837818
210,449219	-47,860600
210,693359	-46,740734
210,937500	-50,936817
211,181641	-44,591064
211,425781	-41,538502
211,669922	-44,166550
211,914063	-45,147667
212,158203	-44,269890
212,402344	-48,833504
212,646484	-43,614433
212,890625	-40,865578
213,134766	-41,323288
213,378906	-44,524574
213,623047	-46,338486
213,867188	-43,659042
214,111328	-44,550423
214,355469	-43,299171
214,599609	-37,475449
214,843750	-39,364727
215,087891	-42,418591
215,332031	-53,127945
215,576172	-47,034649
215,820313	-44,886055
216,064453	-49,501205
216,308594	-51,129650
216,552734	-44,718941
216,796875	-45,103607
217,041016	-39,636024
217,285156	-38,966621
217,529297	-45,128582
217,773438	-51,964603
218,017578	-48,614883
218,261719	-46,359726
218,505859	-41,250027
218,750000	-39,782310
218,994141	-40,312325
219,238281	-43,533730
219,482422	-51,718723
219,726563	-55,131958
219,970703	-44,323711
220,214844	-41,721710
220,458984	-47,292274
220,703125	-40,702633
220,947266	-39,888397
221,191406	-40,989479
221,435547	-43,714272
221,679688	-48,637066
221,923828	-51,457394
222,167969	-41,547165
222,412109	-38,451138
222,656250	-45,946075
222,900391	-41,871445
223,144531	-43,085312
223,388672	-45,833759
223,632813	-43,237465
223,876953	-44,094013
224,121094	-42,069267
224,365234	-43,354767
224,609375	-42,245384
224,853516	-49,858490
225,097656	-43,510212
225,341797	-41,395512
225,585938	-44,339058
225,830078	-49,063278
226,074219	-48,341377
226,318359	-44,827118
226,562500	-41,369431
226,806641	-40,472130
227,050781	-41,743088
227,294922	-42,943012
227,539063	-43,640301
227,783203	-43,246407
228,027344	-46,401520
228,271484	-51,313656
228,515625	-44,958557
228,759766	-48,608925
229,003906	-47,166119
229,248047	-44,652069
229,492188	-47,889774
229,736328	-42,835327
229,980469	-45,883842
230,224609	-43,216221
230,468750	-40,341934
230,712891	-37,540775
230,957031	-37,855526
231,201172	-42,397400
231,445313	-46,348438
231,689453	-48,573463
231,933594	-49,078678
232,177734	-45,093845
232,421875	-41,876293
232,666016	-42,144348
232,910156	-44,390869
233,154297	-45,758087
233,398438	-46,503147
233,642578	-45,132687
233,886719	-42,416698
234,130859	-43,187546
234,375000	-43,516636
234,619141	-44,963642
234,863281	-44,431904
235,107422	-47,913559
235,351563	-47,063606
235,595703	-41,557159
235,839844	-41,422211
236,083984	-41,040779
