Fréquence (Hz)	Niveau (dB)
2182,928467	-48,426720
2185,620117	-46,626926
2188,311768	-46,715214
2191,003418	-48,118790
2193,695068	-48,867409
2196,386719	-47,290955
2199,078369	-36,347210
2201,770020	-35,436485
2204,461670	-43,961563
2207,153320	-49,513451
2209,844971	-47,755280
2212,536621	-43,361149
2215,228271	-42,354832
2217,919922	-46,829670
2220,611572	-49,594334
2223,303223	-48,299141
2225,994873	-47,062160
2228,686523	-47,615303
2231,378174	-49,606827
2234,069824	-49,456505
2236,761475	-48,306946
2239,453125	-47,474655
2242,144775	-48,972519
2244,836426	-49,868721
2247,528076	-51,122501
2250,219727	-51,083382
2252,911377	-49,560715
2255,603027	-49,493187
2258,294678	-49,664227
2260,986328	-49,813854
2263,677979	-50,033806
2266,369629	-49,010452
2269,061279	-49,808678
2271,752930	-50,522820
2274,444580	-50,526939
2277,136230	-50,273342
2279,827881	-50,163830
2282,519531	-49,514183
2285,211182	-49,445889
2287,902832	-50,346622
2290,594482	-49,999130
2293,286133	-50,240669
2295,977783	-51,019878
2298,669434	-49,199989
2301,361084	-48,916622
2304,052734	-49,439362
2306,744385	-49,073967
2309,436035	-50,423534
2312,127686	-49,322037
2314,819336	-48,860542
2317,510986	-48,636219
2320,202637	-48,759705
2322,894287	-50,367439
2325,585938	-49,515629
2328,277588	-48,568047
2330,969238	-49,925198
2333,660889	-49,759266
2336,352539	-49,742332
2339,044189	-50,653667
2341,735840	-50,176960
2344,427490	-49,955853
2347,119141	-50,282013
2349,810791	-49,602249
2352,502441	-48,994999
2355,194092	-49,550037
2357,885742	-50,130939
2360,577393	-50,525032
2363,269043	-49,885555
2365,960693	-48,483337
2368,652344	-48,161541
2371,343994	-50,020973
2374,035645	-49,590508
2376,727295	-49,426262
2379,418945	-50,013794
2382,110596	-49,659966
2384,802246	-48,397472
2387,493896	-49,256348
2390,185547	-50,158512
2392,877197	-49,427120
2395,568848	-50,193729
2398,260498	-50,870186
2400,952148	-49,451973
2403,643799	-49,418171
2406,335449	-49,524063
2409,027100	-48,933807
2411,718750	-49,244942
2414,410400	-49,131130
2417,102051	-49,199272
2419,793701	-51,013378
2422,485352	-50,353481
2425,177002	-50,216862
2427,868652	-50,664394
2430,560303	-50,175453
2433,251953	-49,090115
2435,943604	-50,205051
2438,635254	-49,586361
2441,326904	-49,518391
2444,018555	-50,086380
2446,710205	-49,730202
2449,401855	-49,995190
2452,093506	-50,349895
2454,785156	-50,903015
2457,476807	-50,086124
2460,168457	-49,186623
